clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path
fsd:dev:CREA:146963,real,CREA,vocal,fsd50k,real,real,fsd50k,146963,dev,1,134977809638070,train,fsd50k/FSD50K.dev_audio/146963.wav
sao:CREA:134977809638070,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:146963,gen,1,134977809638070,train,synth/sao_pairs/CREA/134977809638070.wav
fsd:dev:CREA:146966,real,CREA,vocal,fsd50k,real,real,fsd50k,146966,dev,1,279055447656096,train,fsd50k/FSD50K.dev_audio/146966.wav
sao:CREA:279055447656096,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:146966,gen,1,279055447656096,train,synth/sao_pairs/CREA/279055447656096.wav
fsd:dev:CREA:146967,real,CREA,vocal,fsd50k,real,real,fsd50k,146967,dev,1,60353329618203,train,fsd50k/FSD50K.dev_audio/146967.wav
sao:CREA:60353329618203,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:146967,gen,1,60353329618203,train,synth/sao_pairs/CREA/60353329618203.wav
fsd:dev:CREA:146968,real,CREA,vocal,fsd50k,real,real,fsd50k,146968,dev,1,243666903704233,train,fsd50k/FSD50K.dev_audio/146968.wav
sao:CREA:243666903704233,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:146968,gen,1,243666903704233,train,synth/sao_pairs/CREA/243666903704233.wav
fsd:dev:CREA:146972,real,CREA,vocal,fsd50k,real,real,fsd50k,146972,dev,1,83032190742268,train,fsd50k/FSD50K.dev_audio/146972.wav
sao:CREA:83032190742268,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:146972,gen,1,83032190742268,train,synth/sao_pairs/CREA/83032190742268.wav
fsd:dev:CREA:333449,real,CREA,vocal,fsd50k,real,real,fsd50k,333449,dev,1,207730181366120,train,fsd50k/FSD50K.dev_audio/333449.wav
sao:CREA:207730181366120,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:333449,gen,1,207730181366120,train,synth/sao_pairs/CREA/207730181366120.wav
fsd:dev:CREA:78324,real,CREA,vocal,fsd50k,real,real,fsd50k,78324,dev,1,76480916018720,train,fsd50k/FSD50K.dev_audio/78324.wav
sao:CREA:76480916018720,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:78324,gen,1,76480916018720,train,synth/sao_pairs/CREA/76480916018720.wav
fsd:dev:CREA:253945,real,CREA,vocal,fsd50k,real,real,fsd50k,253945,dev,1,72130652525639,train,fsd50k/FSD50K.dev_audio/253945.wav
sao:CREA:72130652525639,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:253945,gen,1,72130652525639,train,synth/sao_pairs/CREA/72130652525639.wav
fsd:dev:CREA:125555,real,CREA,vocal,fsd50k,real,real,fsd50k,125555,dev,1,77055056288894,train,fsd50k/FSD50K.dev_audio/125555.wav
sao:CREA:77055056288894,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:125555,gen,1,77055056288894,train,synth/sao_pairs/CREA/77055056288894.wav
fsd:dev:CREA:169143,real,CREA,vocal,fsd50k,real,real,fsd50k,169143,dev,1,74250755458730,train,fsd50k/FSD50K.dev_audio/169143.wav
sao:CREA:74250755458730,synth,CREA,other,stable_audio_open,sao,synth,generated,fsd:dev:CREA:169143,gen,1,74250755458730,train,synth/sao_pairs/CREA/74250755458730.wav
fsd:eval:DOOR:233435,real,DOOR,transient,fsd50k,real,real,fsd50k,233435,eval,1,263768870072814,test,fsd50k/FSD50K.eval_audio/233435.wav
sao:DOOR:263768870072814,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:233435,gen,1,263768870072814,test,synth/sao_pairs/DOOR/263768870072814.wav
fsd:eval:DOOR:347609,real,DOOR,transient,fsd50k,real,real,fsd50k,347609,eval,1,70983831233912,test,fsd50k/FSD50K.eval_audio/347609.wav
sao:DOOR:70983831233912,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:347609,gen,1,70983831233912,test,synth/sao_pairs/DOOR/70983831233912.wav
fsd:eval:DOOR:118115,real,DOOR,transient,fsd50k,real,real,fsd50k,118115,eval,1,214674432041937,test,fsd50k/FSD50K.eval_audio/118115.wav
sao:DOOR:214674432041937,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:118115,gen,1,214674432041937,test,synth/sao_pairs/DOOR/214674432041937.wav
fsd:eval:DOOR:345066,real,DOOR,transient,fsd50k,real,real,fsd50k,345066,eval,1,47428207327982,test,fsd50k/FSD50K.eval_audio/345066.wav
sao:DOOR:47428207327982,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:345066,gen,1,47428207327982,test,synth/sao_pairs/DOOR/47428207327982.wav
fsd:eval:DOOR:340068,real,DOOR,transient,fsd50k,real,real,fsd50k,340068,eval,1,121558798674713,test,fsd50k/FSD50K.eval_audio/340068.wav
sao:DOOR:121558798674713,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:340068,gen,1,121558798674713,test,synth/sao_pairs/DOOR/121558798674713.wav
fsd:eval:DOOR:114509,real,DOOR,transient,fsd50k,real,real,fsd50k,114509,eval,1,138177299203960,test,fsd50k/FSD50K.eval_audio/114509.wav
sao:DOOR:138177299203960,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:114509,gen,1,138177299203960,test,synth/sao_pairs/DOOR/138177299203960.wav
fsd:eval:DOOR:114510,real,DOOR,transient,fsd50k,real,real,fsd50k,114510,eval,1,90381176309497,test,fsd50k/FSD50K.eval_audio/114510.wav
sao:DOOR:90381176309497,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:114510,gen,1,90381176309497,test,synth/sao_pairs/DOOR/90381176309497.wav
fsd:eval:DOOR:114512,real,DOOR,transient,fsd50k,real,real,fsd50k,114512,eval,1,186251578361396,test,fsd50k/FSD50K.eval_audio/114512.wav
sao:DOOR:186251578361396,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:114512,gen,1,186251578361396,test,synth/sao_pairs/DOOR/186251578361396.wav
fsd:eval:DOOR:114516,real,DOOR,transient,fsd50k,real,real,fsd50k,114516,eval,1,179778212448063,test,fsd50k/FSD50K.eval_audio/114516.wav
sao:DOOR:179778212448063,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:114516,gen,1,179778212448063,test,synth/sao_pairs/DOOR/179778212448063.wav
fsd:eval:DOOR:180226,real,DOOR,transient,fsd50k,real,real,fsd50k,180226,eval,1,96139553613516,test,fsd50k/FSD50K.eval_audio/180226.wav
sao:DOOR:96139553613516,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:180226,gen,1,96139553613516,test,synth/sao_pairs/DOOR/96139553613516.wav
fsd:eval:DOOR:205080,real,DOOR,transient,fsd50k,real,real,fsd50k,205080,eval,1,111637974136460,test,fsd50k/FSD50K.eval_audio/205080.wav
sao:DOOR:111637974136460,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:205080,gen,1,111637974136460,test,synth/sao_pairs/DOOR/111637974136460.wav
fsd:eval:DOOR:205095,real,DOOR,transient,fsd50k,real,real,fsd50k,205095,eval,1,206950431206836,test,fsd50k/FSD50K.eval_audio/205095.wav
sao:DOOR:206950431206836,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:205095,gen,1,206950431206836,test,synth/sao_pairs/DOOR/206950431206836.wav
fsd:eval:DOOR:210535,real,DOOR,transient,fsd50k,real,real,fsd50k,210535,eval,1,11429063964583,test,fsd50k/FSD50K.eval_audio/210535.wav
sao:DOOR:11429063964583,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:210535,gen,1,11429063964583,test,synth/sao_pairs/DOOR/11429063964583.wav
fsd:eval:DOOR:210536,real,DOOR,transient,fsd50k,real,real,fsd50k,210536,eval,1,3754154190677,test,fsd50k/FSD50K.eval_audio/210536.wav
sao:DOOR:3754154190677,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:210536,gen,1,3754154190677,test,synth/sao_pairs/DOOR/3754154190677.wav
fsd:eval:DOOR:178885,real,DOOR,transient,fsd50k,real,real,fsd50k,178885,eval,1,199503042167846,test,fsd50k/FSD50K.eval_audio/178885.wav
sao:DOOR:199503042167846,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:178885,gen,1,199503042167846,test,synth/sao_pairs/DOOR/199503042167846.wav
fsd:eval:DOOR:180743,real,DOOR,transient,fsd50k,real,real,fsd50k,180743,eval,1,229394269697144,test,fsd50k/FSD50K.eval_audio/180743.wav
sao:DOOR:229394269697144,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:180743,gen,1,229394269697144,test,synth/sao_pairs/DOOR/229394269697144.wav
fsd:eval:DOOR:383455,real,DOOR,transient,fsd50k,real,real,fsd50k,383455,eval,1,234808790830308,test,fsd50k/FSD50K.eval_audio/383455.wav
sao:DOOR:234808790830308,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383455,gen,1,234808790830308,test,synth/sao_pairs/DOOR/234808790830308.wav
fsd:eval:DOOR:383761,real,DOOR,transient,fsd50k,real,real,fsd50k,383761,eval,1,179501286537654,test,fsd50k/FSD50K.eval_audio/383761.wav
sao:DOOR:179501286537654,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383761,gen,1,179501286537654,test,synth/sao_pairs/DOOR/179501286537654.wav
fsd:eval:DOOR:383831,real,DOOR,transient,fsd50k,real,real,fsd50k,383831,eval,1,177577741204741,test,fsd50k/FSD50K.eval_audio/383831.wav
sao:DOOR:177577741204741,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383831,gen,1,177577741204741,test,synth/sao_pairs/DOOR/177577741204741.wav
fsd:eval:DOOR:383835,real,DOOR,transient,fsd50k,real,real,fsd50k,383835,eval,1,58202047488650,test,fsd50k/FSD50K.eval_audio/383835.wav
sao:DOOR:58202047488650,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383835,gen,1,58202047488650,test,synth/sao_pairs/DOOR/58202047488650.wav
fsd:eval:DOOR:383836,real,DOOR,transient,fsd50k,real,real,fsd50k,383836,eval,1,30848065636922,test,fsd50k/FSD50K.eval_audio/383836.wav
sao:DOOR:30848065636922,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383836,gen,1,30848065636922,test,synth/sao_pairs/DOOR/30848065636922.wav
fsd:eval:DOOR:432773,real,DOOR,transient,fsd50k,real,real,fsd50k,432773,eval,1,128150115645877,test,fsd50k/FSD50K.eval_audio/432773.wav
sao:DOOR:128150115645877,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:432773,gen,1,128150115645877,test,synth/sao_pairs/DOOR/128150115645877.wav
fsd:eval:DOOR:41862,real,DOOR,transient,fsd50k,real,real,fsd50k,41862,eval,1,160354438990118,test,fsd50k/FSD50K.eval_audio/41862.wav
sao:DOOR:160354438990118,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:41862,gen,1,160354438990118,test,synth/sao_pairs/DOOR/160354438990118.wav
fsd:eval:DOOR:41864,real,DOOR,transient,fsd50k,real,real,fsd50k,41864,eval,1,187878783533957,test,fsd50k/FSD50K.eval_audio/41864.wav
sao:DOOR:187878783533957,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:41864,gen,1,187878783533957,test,synth/sao_pairs/DOOR/187878783533957.wav
fsd:eval:DOOR:403691,real,DOOR,transient,fsd50k,real,real,fsd50k,403691,eval,1,225738514805649,test,fsd50k/FSD50K.eval_audio/403691.wav
sao:DOOR:225738514805649,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:403691,gen,1,225738514805649,test,synth/sao_pairs/DOOR/225738514805649.wav
fsd:eval:DOOR:420735,real,DOOR,transient,fsd50k,real,real,fsd50k,420735,eval,1,18841169862665,test,fsd50k/FSD50K.eval_audio/420735.wav
sao:DOOR:18841169862665,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:420735,gen,1,18841169862665,test,synth/sao_pairs/DOOR/18841169862665.wav
fsd:eval:DOOR:52286,real,DOOR,transient,fsd50k,real,real,fsd50k,52286,eval,1,54888855378916,test,fsd50k/FSD50K.eval_audio/52286.wav
sao:DOOR:54888855378916,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:52286,gen,1,54888855378916,test,synth/sao_pairs/DOOR/54888855378916.wav
fsd:eval:DOOR:172746,real,DOOR,transient,fsd50k,real,real,fsd50k,172746,eval,1,110781513769092,test,fsd50k/FSD50K.eval_audio/172746.wav
sao:DOOR:110781513769092,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:172746,gen,1,110781513769092,test,synth/sao_pairs/DOOR/110781513769092.wav
fsd:eval:DOOR:154418,real,DOOR,transient,fsd50k,real,real,fsd50k,154418,eval,1,222315785867854,test,fsd50k/FSD50K.eval_audio/154418.wav
sao:DOOR:222315785867854,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:154418,gen,1,222315785867854,test,synth/sao_pairs/DOOR/222315785867854.wav
fsd:eval:DOOR:154440,real,DOOR,transient,fsd50k,real,real,fsd50k,154440,eval,1,277008762166152,test,fsd50k/FSD50K.eval_audio/154440.wav
sao:DOOR:277008762166152,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:154440,gen,1,277008762166152,test,synth/sao_pairs/DOOR/277008762166152.wav
fsd:eval:DOOR:154463,real,DOOR,transient,fsd50k,real,real,fsd50k,154463,eval,1,89970810072150,test,fsd50k/FSD50K.eval_audio/154463.wav
sao:DOOR:89970810072150,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:154463,gen,1,89970810072150,test,synth/sao_pairs/DOOR/89970810072150.wav
fsd:eval:DOOR:429964,real,DOOR,transient,fsd50k,real,real,fsd50k,429964,eval,1,244813943415307,test,fsd50k/FSD50K.eval_audio/429964.wav
sao:DOOR:244813943415307,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:429964,gen,1,244813943415307,test,synth/sao_pairs/DOOR/244813943415307.wav
fsd:eval:DOOR:429994,real,DOOR,transient,fsd50k,real,real,fsd50k,429994,eval,1,257023160263787,test,fsd50k/FSD50K.eval_audio/429994.wav
sao:DOOR:257023160263787,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:429994,gen,1,257023160263787,test,synth/sao_pairs/DOOR/257023160263787.wav
fsd:eval:DOOR:34260,real,DOOR,transient,fsd50k,real,real,fsd50k,34260,eval,1,245242525150577,test,fsd50k/FSD50K.eval_audio/34260.wav
sao:DOOR:245242525150577,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:34260,gen,1,245242525150577,test,synth/sao_pairs/DOOR/245242525150577.wav
fsd:eval:DOOR:34261,real,DOOR,transient,fsd50k,real,real,fsd50k,34261,eval,1,102332747831315,test,fsd50k/FSD50K.eval_audio/34261.wav
sao:DOOR:102332747831315,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:34261,gen,1,102332747831315,test,synth/sao_pairs/DOOR/102332747831315.wav
fsd:eval:DOOR:349846,real,DOOR,transient,fsd50k,real,real,fsd50k,349846,eval,1,240650844734306,test,fsd50k/FSD50K.eval_audio/349846.wav
sao:DOOR:240650844734306,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:349846,gen,1,240650844734306,test,synth/sao_pairs/DOOR/240650844734306.wav
fsd:eval:DOOR:383750,real,DOOR,transient,fsd50k,real,real,fsd50k,383750,eval,1,92170559373929,test,fsd50k/FSD50K.eval_audio/383750.wav
sao:DOOR:92170559373929,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:383750,gen,1,92170559373929,test,synth/sao_pairs/DOOR/92170559373929.wav
fsd:eval:DOOR:347585,real,DOOR,transient,fsd50k,real,real,fsd50k,347585,eval,1,197361268856374,test,fsd50k/FSD50K.eval_audio/347585.wav
sao:DOOR:197361268856374,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:347585,gen,1,197361268856374,test,synth/sao_pairs/DOOR/197361268856374.wav
fsd:eval:DOOR:66397,real,DOOR,transient,fsd50k,real,real,fsd50k,66397,eval,1,174964873293766,test,fsd50k/FSD50K.eval_audio/66397.wav
sao:DOOR:174964873293766,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:66397,gen,1,174964873293766,test,synth/sao_pairs/DOOR/174964873293766.wav
fsd:eval:DOOR:327671,real,DOOR,transient,fsd50k,real,real,fsd50k,327671,eval,1,142753230976260,test,fsd50k/FSD50K.eval_audio/327671.wav
sao:DOOR:142753230976260,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:327671,gen,1,142753230976260,test,synth/sao_pairs/DOOR/142753230976260.wav
fsd:eval:DOOR:151983,real,DOOR,transient,fsd50k,real,real,fsd50k,151983,eval,1,208202405592104,test,fsd50k/FSD50K.eval_audio/151983.wav
sao:DOOR:208202405592104,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:151983,gen,1,208202405592104,test,synth/sao_pairs/DOOR/208202405592104.wav
fsd:eval:DOOR:329785,real,DOOR,transient,fsd50k,real,real,fsd50k,329785,eval,1,202703527488277,test,fsd50k/FSD50K.eval_audio/329785.wav
sao:DOOR:202703527488277,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:329785,gen,1,202703527488277,test,synth/sao_pairs/DOOR/202703527488277.wav
fsd:eval:DOOR:83640,real,DOOR,transient,fsd50k,real,real,fsd50k,83640,eval,1,219045190445803,test,fsd50k/FSD50K.eval_audio/83640.wav
sao:DOOR:219045190445803,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:83640,gen,1,219045190445803,test,synth/sao_pairs/DOOR/219045190445803.wav
fsd:eval:DOOR:346884,real,DOOR,transient,fsd50k,real,real,fsd50k,346884,eval,1,99388176545638,test,fsd50k/FSD50K.eval_audio/346884.wav
sao:DOOR:99388176545638,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:346884,gen,1,99388176545638,test,synth/sao_pairs/DOOR/99388176545638.wav
fsd:eval:DOOR:406853,real,DOOR,transient,fsd50k,real,real,fsd50k,406853,eval,1,246601398398805,test,fsd50k/FSD50K.eval_audio/406853.wav
sao:DOOR:246601398398805,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:406853,gen,1,246601398398805,test,synth/sao_pairs/DOOR/246601398398805.wav
fsd:eval:DOOR:197979,real,DOOR,transient,fsd50k,real,real,fsd50k,197979,eval,1,131755967696033,test,fsd50k/FSD50K.eval_audio/197979.wav
sao:DOOR:131755967696033,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:197979,gen,1,131755967696033,test,synth/sao_pairs/DOOR/131755967696033.wav
fsd:eval:DOOR:345599,real,DOOR,transient,fsd50k,real,real,fsd50k,345599,eval,1,233611074896452,test,fsd50k/FSD50K.eval_audio/345599.wav
sao:DOOR:233611074896452,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:345599,gen,1,233611074896452,test,synth/sao_pairs/DOOR/233611074896452.wav
fsd:eval:DOOR:330799,real,DOOR,transient,fsd50k,real,real,fsd50k,330799,eval,1,188640522657608,test,fsd50k/FSD50K.eval_audio/330799.wav
sao:DOOR:188640522657608,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:330799,gen,1,188640522657608,test,synth/sao_pairs/DOOR/188640522657608.wav
fsd:eval:DOOR:402612,real,DOOR,transient,fsd50k,real,real,fsd50k,402612,eval,1,202012659965437,test,fsd50k/FSD50K.eval_audio/402612.wav
sao:DOOR:202012659965437,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:402612,gen,1,202012659965437,test,synth/sao_pairs/DOOR/202012659965437.wav
fsd:eval:DOOR:406594,real,DOOR,transient,fsd50k,real,real,fsd50k,406594,eval,1,10815385645438,test,fsd50k/FSD50K.eval_audio/406594.wav
sao:DOOR:10815385645438,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:406594,gen,1,10815385645438,test,synth/sao_pairs/DOOR/10815385645438.wav
fsd:eval:DOOR:406595,real,DOOR,transient,fsd50k,real,real,fsd50k,406595,eval,1,154772736555567,test,fsd50k/FSD50K.eval_audio/406595.wav
sao:DOOR:154772736555567,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:406595,gen,1,154772736555567,test,synth/sao_pairs/DOOR/154772736555567.wav
fsd:eval:DOOR:263076,real,DOOR,transient,fsd50k,real,real,fsd50k,263076,eval,1,270202854311728,test,fsd50k/FSD50K.eval_audio/263076.wav
sao:DOOR:270202854311728,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:263076,gen,1,270202854311728,test,synth/sao_pairs/DOOR/270202854311728.wav
fsd:eval:DOOR:326982,real,DOOR,transient,fsd50k,real,real,fsd50k,326982,eval,1,17829949952590,test,fsd50k/FSD50K.eval_audio/326982.wav
sao:DOOR:17829949952590,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:326982,gen,1,17829949952590,test,synth/sao_pairs/DOOR/17829949952590.wav
fsd:eval:DOOR:35617,real,DOOR,transient,fsd50k,real,real,fsd50k,35617,eval,1,11284308767076,test,fsd50k/FSD50K.eval_audio/35617.wav
sao:DOOR:11284308767076,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:35617,gen,1,11284308767076,test,synth/sao_pairs/DOOR/11284308767076.wav
fsd:eval:DOOR:181923,real,DOOR,transient,fsd50k,real,real,fsd50k,181923,eval,1,44324251191357,test,fsd50k/FSD50K.eval_audio/181923.wav
sao:DOOR:44324251191357,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:181923,gen,1,44324251191357,test,synth/sao_pairs/DOOR/44324251191357.wav
fsd:eval:DOOR:402141,real,DOOR,transient,fsd50k,real,real,fsd50k,402141,eval,1,61361376160382,test,fsd50k/FSD50K.eval_audio/402141.wav
sao:DOOR:61361376160382,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:402141,gen,1,61361376160382,test,synth/sao_pairs/DOOR/61361376160382.wav
fsd:eval:DOOR:402142,real,DOOR,transient,fsd50k,real,real,fsd50k,402142,eval,1,29222648668107,test,fsd50k/FSD50K.eval_audio/402142.wav
sao:DOOR:29222648668107,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:402142,gen,1,29222648668107,test,synth/sao_pairs/DOOR/29222648668107.wav
fsd:eval:DOOR:402143,real,DOOR,transient,fsd50k,real,real,fsd50k,402143,eval,1,201962507007169,test,fsd50k/FSD50K.eval_audio/402143.wav
sao:DOOR:201962507007169,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:402143,gen,1,201962507007169,test,synth/sao_pairs/DOOR/201962507007169.wav
fsd:eval:DOOR:350317,real,DOOR,transient,fsd50k,real,real,fsd50k,350317,eval,1,61627148898989,test,fsd50k/FSD50K.eval_audio/350317.wav
sao:DOOR:61627148898989,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:350317,gen,1,61627148898989,test,synth/sao_pairs/DOOR/61627148898989.wav
fsd:eval:DOOR:350318,real,DOOR,transient,fsd50k,real,real,fsd50k,350318,eval,1,134259455437711,test,fsd50k/FSD50K.eval_audio/350318.wav
sao:DOOR:134259455437711,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:350318,gen,1,134259455437711,test,synth/sao_pairs/DOOR/134259455437711.wav
fsd:eval:DOOR:119074,real,DOOR,transient,fsd50k,real,real,fsd50k,119074,eval,1,130642784123207,test,fsd50k/FSD50K.eval_audio/119074.wav
sao:DOOR:130642784123207,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:119074,gen,1,130642784123207,test,synth/sao_pairs/DOOR/130642784123207.wav
fsd:eval:DOOR:119077,real,DOOR,transient,fsd50k,real,real,fsd50k,119077,eval,1,233207572502847,test,fsd50k/FSD50K.eval_audio/119077.wav
sao:DOOR:233207572502847,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:119077,gen,1,233207572502847,test,synth/sao_pairs/DOOR/233207572502847.wav
fsd:eval:DOOR:205659,real,DOOR,transient,fsd50k,real,real,fsd50k,205659,eval,1,171784018071970,test,fsd50k/FSD50K.eval_audio/205659.wav
sao:DOOR:171784018071970,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:205659,gen,1,171784018071970,test,synth/sao_pairs/DOOR/171784018071970.wav
fsd:eval:DOOR:209517,real,DOOR,transient,fsd50k,real,real,fsd50k,209517,eval,1,57829656942756,test,fsd50k/FSD50K.eval_audio/209517.wav
sao:DOOR:57829656942756,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:209517,gen,1,57829656942756,test,synth/sao_pairs/DOOR/57829656942756.wav
fsd:eval:DOOR:209519,real,DOOR,transient,fsd50k,real,real,fsd50k,209519,eval,1,248841862549992,test,fsd50k/FSD50K.eval_audio/209519.wav
sao:DOOR:248841862549992,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:209519,gen,1,248841862549992,test,synth/sao_pairs/DOOR/248841862549992.wav
fsd:eval:DOOR:209656,real,DOOR,transient,fsd50k,real,real,fsd50k,209656,eval,1,216581125919237,test,fsd50k/FSD50K.eval_audio/209656.wav
sao:DOOR:216581125919237,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:209656,gen,1,216581125919237,test,synth/sao_pairs/DOOR/216581125919237.wav
fsd:eval:DOOR:410294,real,DOOR,transient,fsd50k,real,real,fsd50k,410294,eval,1,104343941687251,test,fsd50k/FSD50K.eval_audio/410294.wav
sao:DOOR:104343941687251,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:410294,gen,1,104343941687251,test,synth/sao_pairs/DOOR/104343941687251.wav
fsd:eval:DOOR:209533,real,DOOR,transient,fsd50k,real,real,fsd50k,209533,eval,1,267742753506601,test,fsd50k/FSD50K.eval_audio/209533.wav
sao:DOOR:267742753506601,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:209533,gen,1,267742753506601,test,synth/sao_pairs/DOOR/267742753506601.wav
fsd:eval:DOOR:54269,real,DOOR,transient,fsd50k,real,real,fsd50k,54269,eval,1,68588943710059,test,fsd50k/FSD50K.eval_audio/54269.wav
sao:DOOR:68588943710059,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:54269,gen,1,68588943710059,test,synth/sao_pairs/DOOR/68588943710059.wav
fsd:eval:DOOR:265044,real,DOOR,transient,fsd50k,real,real,fsd50k,265044,eval,1,124309628532828,test,fsd50k/FSD50K.eval_audio/265044.wav
sao:DOOR:124309628532828,synth,DOOR,other,stable_audio_open,sao,synth,generated,fsd:eval:DOOR:265044,gen,1,124309628532828,test,synth/sao_pairs/DOOR/124309628532828.wav
