clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path
fsd:dev:ALRM:201325,real,ALRM,tonal,fsd50k,real,real,fsd50k,201325,dev,1,-1,train,fsd50k/FSD50K.dev_audio/201325.wav
fsd:dev:ALRM:249150,real,ALRM,tonal,fsd50k,real,real,fsd50k,249150,dev,1,-1,train,fsd50k/FSD50K.dev_audio/249150.wav
fsd:dev:ALRM:204423,real,ALRM,tonal,fsd50k,real,real,fsd50k,204423,dev,1,-1,train,fsd50k/FSD50K.dev_audio/204423.wav
fsd:dev:ALRM:204424,real,ALRM,tonal,fsd50k,real,real,fsd50k,204424,dev,1,-1,train,fsd50k/FSD50K.dev_audio/204424.wav
fsd:dev:ALRM:204425,real,ALRM,tonal,fsd50k,real,real,fsd50k,204425,dev,1,-1,train,fsd50k/FSD50K.dev_audio/204425.wav
fsd:dev:ALRM:204426,real,ALRM,tonal,fsd50k,real,real,fsd50k,204426,dev,1,-1,train,fsd50k/FSD50K.dev_audio/204426.wav
fsd:dev:ALRM:250285,real,ALRM,tonal,fsd50k,real,real,fsd50k,250285,dev,1,-1,train,fsd50k/FSD50K.dev_audio/250285.wav
fsd:dev:ALRM:99282,real,ALRM,tonal,fsd50k,real,real,fsd50k,99282,dev,1,-1,train,fsd50k/FSD50K.dev_audio/99282.wav
fsd:dev:ALRM:348551,real,ALRM,tonal,fsd50k,real,real,fsd50k,348551,dev,1,-1,train,fsd50k/FSD50K.dev_audio/348551.wav
fsd:dev:ALRM:403430,real,ALRM,tonal,fsd50k,real,real,fsd50k,403430,dev,1,-1,train,fsd50k/FSD50K.dev_audio/403430.wav
fsd:dev:ALRM:403449,real,ALRM,tonal,fsd50k,real,real,fsd50k,403449,dev,1,-1,train,fsd50k/FSD50K.dev_audio/403449.wav
fsd:dev:ALRM:124734,real,ALRM,tonal,fsd50k,real,real,fsd50k,124734,dev,1,-1,train,fsd50k/FSD50K.dev_audio/124734.wav
fsd:dev:ALRM:171515,real,ALRM,tonal,fsd50k,real,real,fsd50k,171515,dev,1,-1,train,fsd50k/FSD50K.dev_audio/171515.wav
fsd:dev:ALRM:37915,real,ALRM,tonal,fsd50k,real,real,fsd50k,37915,dev,1,-1,train,fsd50k/FSD50K.dev_audio/37915.wav
fsd:dev:ALRM:269541,real,ALRM,tonal,fsd50k,real,real,fsd50k,269541,dev,1,-1,train,fsd50k/FSD50K.dev_audio/269541.wav
fsd:dev:ALRM:392742,real,ALRM,tonal,fsd50k,real,real,fsd50k,392742,dev,1,-1,train,fsd50k/FSD50K.dev_audio/392742.wav
fsd:dev:ALRM:392743,real,ALRM,tonal,fsd50k,real,real,fsd50k,392743,dev,1,-1,train,fsd50k/FSD50K.dev_audio/392743.wav
fsd:dev:ALRM:198408,real,ALRM,tonal,fsd50k,real,real,fsd50k,198408,dev,1,-1,train,fsd50k/FSD50K.dev_audio/198408.wav
fsd:dev:ALRM:198409,real,ALRM,tonal,fsd50k,real,real,fsd50k,198409,dev,1,-1,train,fsd50k/FSD50K.dev_audio/198409.wav
fsd:dev:ALRM:202676,real,ALRM,tonal,fsd50k,real,real,fsd50k,202676,dev,1,-1,train,fsd50k/FSD50K.dev_audio/202676.wav
fsd:dev:ALRM:78948,real,ALRM,tonal,fsd50k,real,real,fsd50k,78948,dev,1,-1,train,fsd50k/FSD50K.dev_audio/78948.wav
fsd:dev:ALRM:98973,real,ALRM,tonal,fsd50k,real,real,fsd50k,98973,dev,1,-1,train,fsd50k/FSD50K.dev_audio/98973.wav
fsd:dev:ALRM:89589,real,ALRM,tonal,fsd50k,real,real,fsd50k,89589,dev,1,-1,train,fsd50k/FSD50K.dev_audio/89589.wav
fsd:dev:ALRM:55214,real,ALRM,tonal,fsd50k,real,real,fsd50k,55214,dev,1,-1,train,fsd50k/FSD50K.dev_audio/55214.wav
fsd:dev:ALRM:255193,real,ALRM,tonal,fsd50k,real,real,fsd50k,255193,dev,1,-1,train,fsd50k/FSD50K.dev_audio/255193.wav
fsd:dev:ALRM:255194,real,ALRM,tonal,fsd50k,real,real,fsd50k,255194,dev,1,-1,train,fsd50k/FSD50K.dev_audio/255194.wav
fsd:dev:ALRM:255195,real,ALRM,tonal,fsd50k,real,real,fsd50k,255195,dev,1,-1,train,fsd50k/FSD50K.dev_audio/255195.wav
fsd:dev:ALRM:322581,real,ALRM,tonal,fsd50k,real,real,fsd50k,322581,dev,1,-1,train,fsd50k/FSD50K.dev_audio/322581.wav
fsd:dev:ALRM:322582,real,ALRM,tonal,fsd50k,real,real,fsd50k,322582,dev,1,-1,train,fsd50k/FSD50K.dev_audio/322582.wav
fsd:dev:ALRM:329893,real,ALRM,tonal,fsd50k,real,real,fsd50k,329893,dev,1,-1,train,fsd50k/FSD50K.dev_audio/329893.wav
fsd:dev:ALRM:329894,real,ALRM,tonal,fsd50k,real,real,fsd50k,329894,dev,1,-1,train,fsd50k/FSD50K.dev_audio/329894.wav
fsd:dev:ALRM:329895,real,ALRM,tonal,fsd50k,real,real,fsd50k,329895,dev,1,-1,train,fsd50k/FSD50K.dev_audio/329895.wav
fsd:dev:ALRM:329896,real,ALRM,tonal,fsd50k,real,real,fsd50k,329896,dev,1,-1,train,fsd50k/FSD50K.dev_audio/329896.wav
fsd:dev:ALRM:342663,real,ALRM,tonal,fsd50k,real,real,fsd50k,342663,dev,1,-1,train,fsd50k/FSD50K.dev_audio/342663.wav
fsd:dev:ALRM:342664,real,ALRM,tonal,fsd50k,real,real,fsd50k,342664,dev,1,-1,train,fsd50k/FSD50K.dev_audio/342664.wav
fsd:dev:ALRM:13613,real,ALRM,tonal,fsd50k,real,real,fsd50k,13613,dev,1,-1,train,fsd50k/FSD50K.dev_audio/13613.wav
fsd:dev:ALRM:382620,real,ALRM,tonal,fsd50k,real,real,fsd50k,382620,dev,1,-1,val,fsd50k/FSD50K.dev_audio/382620.wav
fsd:dev:ALRM:396137,real,ALRM,tonal,fsd50k,real,real,fsd50k,396137,dev,1,-1,train,fsd50k/FSD50K.dev_audio/396137.wav
fsd:dev:ALRM:135511,real,ALRM,tonal,fsd50k,real,real,fsd50k,135511,dev,1,-1,train,fsd50k/FSD50K.dev_audio/135511.wav
fsd:dev:ALRM:106831,real,ALRM,tonal,fsd50k,real,real,fsd50k,106831,dev,1,-1,train,fsd50k/FSD50K.dev_audio/106831.wav
fsd:dev:ALRM:129464,real,ALRM,tonal,fsd50k,real,real,fsd50k,129464,dev,1,-1,train,fsd50k/FSD50K.dev_audio/129464.wav
fsd:dev:ALRM:221085,real,ALRM,tonal,fsd50k,real,real,fsd50k,221085,dev,1,-1,train,fsd50k/FSD50K.dev_audio/221085.wav
fsd:dev:ALRM:221086,real,ALRM,tonal,fsd50k,real,real,fsd50k,221086,dev,1,-1,train,fsd50k/FSD50K.dev_audio/221086.wav
fsd:dev:ALRM:221087,real,ALRM,tonal,fsd50k,real,real,fsd50k,221087,dev,1,-1,train,fsd50k/FSD50K.dev_audio/221087.wav
fsd:dev:ALRM:221088,real,ALRM,tonal,fsd50k,real,real,fsd50k,221088,dev,1,-1,train,fsd50k/FSD50K.dev_audio/221088.wav
fsd:dev:ALRM:221522,real,ALRM,tonal,fsd50k,real,real,fsd50k,221522,dev,1,-1,train,fsd50k/FSD50K.dev_audio/221522.wav
fsd:dev:ALRM:93643,real,ALRM,tonal,fsd50k,real,real,fsd50k,93643,dev,1,-1,train,fsd50k/FSD50K.dev_audio/93643.wav
fsd:dev:ALRM:381382,real,ALRM,tonal,fsd50k,real,real,fsd50k,381382,dev,1,-1,train,fsd50k/FSD50K.dev_audio/381382.wav
fsd:dev:ALRM:323016,real,ALRM,tonal,fsd50k,real,real,fsd50k,323016,dev,1,-1,train,fsd50k/FSD50K.dev_audio/323016.wav
fsd:dev:ALRM:323019,real,ALRM,tonal,fsd50k,real,real,fsd50k,323019,dev,1,-1,train,fsd50k/FSD50K.dev_audio/323019.wav
fsd:dev:ALRM:82797,real,ALRM,tonal,fsd50k,real,real,fsd50k,82797,dev,1,-1,train,fsd50k/FSD50K.dev_audio/82797.wav
fsd:dev:ALRM:164089,real,ALRM,tonal,fsd50k,real,real,fsd50k,164089,dev,1,-1,train,fsd50k/FSD50K.dev_audio/164089.wav
fsd:dev:ALRM:164090,real,ALRM,tonal,fsd50k,real,real,fsd50k,164090,dev,1,-1,train,fsd50k/FSD50K.dev_audio/164090.wav
fsd:dev:ALRM:165542,real,ALRM,tonal,fsd50k,real,real,fsd50k,165542,dev,1,-1,train,fsd50k/FSD50K.dev_audio/165542.wav
fsd:eval:GLAS:197261,real,GLAS,transient,fsd50k,real,real,fsd50k,197261,eval,1,-1,test,fsd50k/FSD50K.eval_audio/197261.wav
fsd:eval:GLAS:271655,real,GLAS,transient,fsd50k,real,real,fsd50k,271655,eval,1,-1,test,fsd50k/FSD50K.eval_audio/271655.wav
fsd:eval:GLAS:320733,real,GLAS,transient,fsd50k,real,real,fsd50k,320733,eval,1,-1,test,fsd50k/FSD50K.eval_audio/320733.wav
fsd:eval:GLAS:77528,real,GLAS,transient,fsd50k,real,real,fsd50k,77528,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77528.wav
fsd:eval:GLAS:77529,real,GLAS,transient,fsd50k,real,real,fsd50k,77529,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77529.wav
fsd:eval:GLAS:77530,real,GLAS,transient,fsd50k,real,real,fsd50k,77530,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77530.wav
fsd:eval:GLAS:77531,real,GLAS,transient,fsd50k,real,real,fsd50k,77531,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77531.wav
fsd:eval:GLAS:77533,real,GLAS,transient,fsd50k,real,real,fsd50k,77533,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77533.wav
fsd:eval:GLAS:77534,real,GLAS,transient,fsd50k,real,real,fsd50k,77534,eval,1,-1,test,fsd50k/FSD50K.eval_audio/77534.wav
fsd:eval:GLAS:382732,real,GLAS,transient,fsd50k,real,real,fsd50k,382732,eval,1,-1,test,fsd50k/FSD50K.eval_audio/382732.wav
fsd:eval:GLAS:404407,real,GLAS,transient,fsd50k,real,real,fsd50k,404407,eval,1,-1,test,fsd50k/FSD50K.eval_audio/404407.wav
fsd:eval:GLAS:37789,real,GLAS,transient,fsd50k,real,real,fsd50k,37789,eval,1,-1,test,fsd50k/FSD50K.eval_audio/37789.wav
fsd:eval:GLAS:404923,real,GLAS,transient,fsd50k,real,real,fsd50k,404923,eval,1,-1,test,fsd50k/FSD50K.eval_audio/404923.wav
fsd:eval:GLAS:155620,real,GLAS,transient,fsd50k,real,real,fsd50k,155620,eval,1,-1,test,fsd50k/FSD50K.eval_audio/155620.wav
fsd:eval:GLAS:392319,real,GLAS,transient,fsd50k,real,real,fsd50k,392319,eval,1,-1,test,fsd50k/FSD50K.eval_audio/392319.wav
fsd:eval:GLAS:340883,real,GLAS,transient,fsd50k,real,real,fsd50k,340883,eval,1,-1,test,fsd50k/FSD50K.eval_audio/340883.wav
fsd:eval:GLAS:361341,real,GLAS,transient,fsd50k,real,real,fsd50k,361341,eval,1,-1,test,fsd50k/FSD50K.eval_audio/361341.wav
fsd:eval:GLAS:407589,real,GLAS,transient,fsd50k,real,real,fsd50k,407589,eval,1,-1,test,fsd50k/FSD50K.eval_audio/407589.wav
fsd:eval:GLAS:339471,real,GLAS,transient,fsd50k,real,real,fsd50k,339471,eval,1,-1,test,fsd50k/FSD50K.eval_audio/339471.wav
fsd:eval:GLAS:32880,real,GLAS,transient,fsd50k,real,real,fsd50k,32880,eval,1,-1,test,fsd50k/FSD50K.eval_audio/32880.wav
fsd:eval:GLAS:423104,real,GLAS,transient,fsd50k,real,real,fsd50k,423104,eval,1,-1,test,fsd50k/FSD50K.eval_audio/423104.wav
fsd:eval:GLAS:59263,real,GLAS,transient,fsd50k,real,real,fsd50k,59263,eval,1,-1,test,fsd50k/FSD50K.eval_audio/59263.wav
fsd:eval:GLAS:134747,real,GLAS,transient,fsd50k,real,real,fsd50k,134747,eval,1,-1,test,fsd50k/FSD50K.eval_audio/134747.wav
fsd:eval:GLAS:186686,real,GLAS,transient,fsd50k,real,real,fsd50k,186686,eval,1,-1,test,fsd50k/FSD50K.eval_audio/186686.wav
fsd:eval:GLAS:231297,real,GLAS,transient,fsd50k,real,real,fsd50k,231297,eval,1,-1,test,fsd50k/FSD50K.eval_audio/231297.wav
fsd:eval:GLAS:20133,real,GLAS,transient,fsd50k,real,real,fsd50k,20133,eval,1,-1,test,fsd50k/FSD50K.eval_audio/20133.wav
fsd:eval:GLAS:141515,real,GLAS,transient,fsd50k,real,real,fsd50k,141515,eval,1,-1,test,fsd50k/FSD50K.eval_audio/141515.wav
fsd:eval:GLAS:347648,real,GLAS,transient,fsd50k,real,real,fsd50k,347648,eval,1,-1,test,fsd50k/FSD50K.eval_audio/347648.wav
fsd:eval:GLAS:182896,real,GLAS,transient,fsd50k,real,real,fsd50k,182896,eval,1,-1,test,fsd50k/FSD50K.eval_audio/182896.wav
fsd:eval:GLAS:51734,real,GLAS,transient,fsd50k,real,real,fsd50k,51734,eval,1,-1,test,fsd50k/FSD50K.eval_audio/51734.wav
fsd:eval:GLAS:338691,real,GLAS,transient,fsd50k,real,real,fsd50k,338691,eval,1,-1,test,fsd50k/FSD50K.eval_audio/338691.wav
fsd:eval:GLAS:338692,real,GLAS,transient,fsd50k,real,real,fsd50k,338692,eval,1,-1,test,fsd50k/FSD50K.eval_audio/338692.wav
fsd:eval:GLAS:338694,real,GLAS,transient,fsd50k,real,real,fsd50k,338694,eval,1,-1,test,fsd50k/FSD50K.eval_audio/338694.wav
fsd:eval:GLAS:326565,real,GLAS,transient,fsd50k,real,real,fsd50k,326565,eval,1,-1,test,fsd50k/FSD50K.eval_audio/326565.wav
fsd:eval:GLAS:382982,real,GLAS,transient,fsd50k,real,real,fsd50k,382982,eval,1,-1,test,fsd50k/FSD50K.eval_audio/382982.wav
fsd:eval:GLAS:367448,real,GLAS,transient,fsd50k,real,real,fsd50k,367448,eval,1,-1,test,fsd50k/FSD50K.eval_audio/367448.wav
fsd:eval:GLAS:86324,real,GLAS,transient,fsd50k,real,real,fsd50k,86324,eval,1,-1,test,fsd50k/FSD50K.eval_audio/86324.wav
fsd:eval:GLAS:106881,real,GLAS,transient,fsd50k,real,real,fsd50k,106881,eval,1,-1,test,fsd50k/FSD50K.eval_audio/106881.wav
fsd:eval:GLAS:96833,real,GLAS,transient,fsd50k,real,real,fsd50k,96833,eval,1,-1,test,fsd50k/FSD50K.eval_audio/96833.wav
fsd:eval:GLAS:96927,real,GLAS,transient,fsd50k,real,real,fsd50k,96927,eval,1,-1,test,fsd50k/FSD50K.eval_audio/96927.wav
fsd:eval:GLAS:97669,real,GLAS,transient,fsd50k,real,real,fsd50k,97669,eval,1,-1,test,fsd50k/FSD50K.eval_audio/97669.wav
fsd:eval:GLAS:98054,real,GLAS,transient,fsd50k,real,real,fsd50k,98054,eval,1,-1,test,fsd50k/FSD50K.eval_audio/98054.wav
fsd:eval:GLAS:98055,real,GLAS,transient,fsd50k,real,real,fsd50k,98055,eval,1,-1,test,fsd50k/FSD50K.eval_audio/98055.wav
fsd:eval:GLAS:98378,real,GLAS,transient,fsd50k,real,real,fsd50k,98378,eval,1,-1,test,fsd50k/FSD50K.eval_audio/98378.wav
fsd:eval:GLAS:98650,real,GLAS,transient,fsd50k,real,real,fsd50k,98650,eval,1,-1,test,fsd50k/FSD50K.eval_audio/98650.wav
fsd:eval:GLAS:977,real,GLAS,transient,fsd50k,real,real,fsd50k,977,eval,1,-1,test,fsd50k/FSD50K.eval_audio/977.wav
fsd:eval:GLAS:978,real,GLAS,transient,fsd50k,real,real,fsd50k,978,eval,1,-1,test,fsd50k/FSD50K.eval_audio/978.wav
fsd:eval:GLAS:979,real,GLAS,transient,fsd50k,real,real,fsd50k,979,eval,1,-1,test,fsd50k/FSD50K.eval_audio/979.wav
fsd:eval:GLAS:980,real,GLAS,transient,fsd50k,real,real,fsd50k,980,eval,1,-1,test,fsd50k/FSD50K.eval_audio/980.wav
fsd:eval:GLAS:981,real,GLAS,transient,fsd50k,real,real,fsd50k,981,eval,1,-1,test,fsd50k/FSD50K.eval_audio/981.wav
fsd:eval:GLAS:232176,real,GLAS,transient,fsd50k,real,real,fsd50k,232176,eval,1,-1,test,fsd50k/FSD50K.eval_audio/232176.wav
fsd:eval:GLAS:204185,real,GLAS,transient,fsd50k,real,real,fsd50k,204185,eval,1,-1,test,fsd50k/FSD50K.eval_audio/204185.wav
fsd:eval:GLAS:390330,real,GLAS,transient,fsd50k,real,real,fsd50k,390330,eval,1,-1,test,fsd50k/FSD50K.eval_audio/390330.wav
fsd:eval:GLAS:267573,real,GLAS,transient,fsd50k,real,real,fsd50k,267573,eval,1,-1,test,fsd50k/FSD50K.eval_audio/267573.wav
fsd:eval:GLAS:341070,real,GLAS,transient,fsd50k,real,real,fsd50k,341070,eval,1,-1,test,fsd50k/FSD50K.eval_audio/341070.wav
fsd:eval:GLAS:386906,real,GLAS,transient,fsd50k,real,real,fsd50k,386906,eval,1,-1,test,fsd50k/FSD50K.eval_audio/386906.wav
fsd:eval:GLAS:406091,real,GLAS,transient,fsd50k,real,real,fsd50k,406091,eval,1,-1,test,fsd50k/FSD50K.eval_audio/406091.wav
fsd:eval:GLAS:406112,real,GLAS,transient,fsd50k,real,real,fsd50k,406112,eval,1,-1,test,fsd50k/FSD50K.eval_audio/406112.wav
fsd:eval:GLAS:269395,real,GLAS,transient,fsd50k,real,real,fsd50k,269395,eval,1,-1,test,fsd50k/FSD50K.eval_audio/269395.wav
fsd:eval:GLAS:422633,real,GLAS,transient,fsd50k,real,real,fsd50k,422633,eval,1,-1,test,fsd50k/FSD50K.eval_audio/422633.wav
fsd:eval:GLAS:342568,real,GLAS,transient,fsd50k,real,real,fsd50k,342568,eval,1,-1,test,fsd50k/FSD50K.eval_audio/342568.wav
fsd:eval:GLAS:343391,real,GLAS,transient,fsd50k,real,real,fsd50k,343391,eval,1,-1,test,fsd50k/FSD50K.eval_audio/343391.wav
fsd:eval:GLAS:343680,real,GLAS,transient,fsd50k,real,real,fsd50k,343680,eval,1,-1,test,fsd50k/FSD50K.eval_audio/343680.wav
fsd:eval:GLAS:48229,real,GLAS,transient,fsd50k,real,real,fsd50k,48229,eval,1,-1,test,fsd50k/FSD50K.eval_audio/48229.wav
fsd:eval:GLAS:141563,real,GLAS,transient,fsd50k,real,real,fsd50k,141563,eval,1,-1,test,fsd50k/FSD50K.eval_audio/141563.wav
fsd:eval:GLAS:409297,real,GLAS,transient,fsd50k,real,real,fsd50k,409297,eval,1,-1,test,fsd50k/FSD50K.eval_audio/409297.wav
fsd:eval:GLAS:116329,real,GLAS,transient,fsd50k,real,real,fsd50k,116329,eval,1,-1,test,fsd50k/FSD50K.eval_audio/116329.wav
fsd:eval:GLAS:409825,real,GLAS,transient,fsd50k,real,real,fsd50k,409825,eval,1,-1,test,fsd50k/FSD50K.eval_audio/409825.wav
fsd:eval:GLAS:142328,real,GLAS,transient,fsd50k,real,real,fsd50k,142328,eval,1,-1,test,fsd50k/FSD50K.eval_audio/142328.wav
fsd:eval:GLAS:90386,real,GLAS,transient,fsd50k,real,real,fsd50k,90386,eval,1,-1,test,fsd50k/FSD50K.eval_audio/90386.wav
fsd:eval:GLAS:144115,real,GLAS,transient,fsd50k,real,real,fsd50k,144115,eval,1,-1,test,fsd50k/FSD50K.eval_audio/144115.wav
fsd:eval:GLAS:29712,real,GLAS,transient,fsd50k,real,real,fsd50k,29712,eval,1,-1,test,fsd50k/FSD50K.eval_audio/29712.wav
fsd:eval:GLAS:245858,real,GLAS,transient,fsd50k,real,real,fsd50k,245858,eval,1,-1,test,fsd50k/FSD50K.eval_audio/245858.wav
fsd:eval:GLAS:366035,real,GLAS,transient,fsd50k,real,real,fsd50k,366035,eval,1,-1,test,fsd50k/FSD50K.eval_audio/366035.wav
fsd:eval:GLAS:171994,real,GLAS,transient,fsd50k,real,real,fsd50k,171994,eval,1,-1,test,fsd50k/FSD50K.eval_audio/171994.wav
fsd:eval:GLAS:171996,real,GLAS,transient,fsd50k,real,real,fsd50k,171996,eval,1,-1,test,fsd50k/FSD50K.eval_audio/171996.wav
fsd:eval:GLAS:171998,real,GLAS,transient,fsd50k,real,real,fsd50k,171998,eval,1,-1,test,fsd50k/FSD50K.eval_audio/171998.wav
fsd:eval:GLAS:172000,real,GLAS,transient,fsd50k,real,real,fsd50k,172000,eval,1,-1,test,fsd50k/FSD50K.eval_audio/172000.wav
fsd:eval:GLAS:423005,real,GLAS,transient,fsd50k,real,real,fsd50k,423005,eval,1,-1,test,fsd50k/FSD50K.eval_audio/423005.wav
fsd:eval:GLAS:407431,real,GLAS,transient,fsd50k,real,real,fsd50k,407431,eval,1,-1,test,fsd50k/FSD50K.eval_audio/407431.wav
fsd:eval:GLAS:138961,real,GLAS,transient,fsd50k,real,real,fsd50k,138961,eval,1,-1,test,fsd50k/FSD50K.eval_audio/138961.wav
fsd:eval:GLAS:414047,real,GLAS,transient,fsd50k,real,real,fsd50k,414047,eval,1,-1,test,fsd50k/FSD50K.eval_audio/414047.wav
fsd:eval:GLAS:385946,real,GLAS,transient,fsd50k,real,real,fsd50k,385946,eval,1,-1,test,fsd50k/FSD50K.eval_audio/385946.wav
fsd:eval:GLAS:336425,real,GLAS,transient,fsd50k,real,real,fsd50k,336425,eval,1,-1,test,fsd50k/FSD50K.eval_audio/336425.wav
fsd:eval:GLAS:343756,real,GLAS,transient,fsd50k,real,real,fsd50k,343756,eval,1,-1,test,fsd50k/FSD50K.eval_audio/343756.wav
fsd:eval:GLAS:86047,real,GLAS,transient,fsd50k,real,real,fsd50k,86047,eval,1,-1,test,fsd50k/FSD50K.eval_audio/86047.wav
fsd:eval:GLAS:119839,real,GLAS,transient,fsd50k,real,real,fsd50k,119839,eval,1,-1,test,fsd50k/FSD50K.eval_audio/119839.wav
fsd:eval:GLAS:388526,real,GLAS,transient,fsd50k,real,real,fsd50k,388526,eval,1,-1,test,fsd50k/FSD50K.eval_audio/388526.wav
fsd:eval:GLAS:396270,real,GLAS,transient,fsd50k,real,real,fsd50k,396270,eval,1,-1,test,fsd50k/FSD50K.eval_audio/396270.wav
fsd:eval:GLAS:330800,real,GLAS,transient,fsd50k,real,real,fsd50k,330800,eval,1,-1,test,fsd50k/FSD50K.eval_audio/330800.wav
fsd:eval:GLAS:427788,real,GLAS,transient,fsd50k,real,real,fsd50k,427788,eval,1,-1,test,fsd50k/FSD50K.eval_audio/427788.wav
fsd:eval:GLAS:422240,real,GLAS,transient,fsd50k,real,real,fsd50k,422240,eval,1,-1,test,fsd50k/FSD50K.eval_audio/422240.wav
fsd:eval:GLAS:235602,real,GLAS,transient,fsd50k,real,real,fsd50k,235602,eval,1,-1,test,fsd50k/FSD50K.eval_audio/235602.wav
fsd:eval:GLAS:235605,real,GLAS,transient,fsd50k,real,real,fsd50k,235605,eval,1,-1,test,fsd50k/FSD50K.eval_audio/235605.wav
fsd:eval:GLAS:315646,real,GLAS,transient,fsd50k,real,real,fsd50k,315646,eval,1,-1,test,fsd50k/FSD50K.eval_audio/315646.wav
fsd:eval:GLAS:315647,real,GLAS,transient,fsd50k,real,real,fsd50k,315647,eval,1,-1,test,fsd50k/FSD50K.eval_audio/315647.wav
fsd:eval:GLAS:315648,real,GLAS,transient,fsd50k,real,real,fsd50k,315648,eval,1,-1,test,fsd50k/FSD50K.eval_audio/315648.wav
fsd:eval:GLAS:352746,real,GLAS,transient,fsd50k,real,real,fsd50k,352746,eval,1,-1,test,fsd50k/FSD50K.eval_audio/352746.wav
fsd:eval:GLAS:426596,real,GLAS,transient,fsd50k,real,real,fsd50k,426596,eval,1,-1,test,fsd50k/FSD50K.eval_audio/426596.wav
fsd:eval:GLAS:173946,real,GLAS,transient,fsd50k,real,real,fsd50k,173946,eval,1,-1,test,fsd50k/FSD50K.eval_audio/173946.wav
fsd:eval:GLAS:235724,real,GLAS,transient,fsd50k,real,real,fsd50k,235724,eval,1,-1,test,fsd50k/FSD50K.eval_audio/235724.wav
fsd:eval:GLAS:257642,real,GLAS,transient,fsd50k,real,real,fsd50k,257642,eval,1,-1,test,fsd50k/FSD50K.eval_audio/257642.wav
fsd:eval:GLAS:366595,real,GLAS,transient,fsd50k,real,real,fsd50k,366595,eval,1,-1,test,fsd50k/FSD50K.eval_audio/366595.wav
fsd:eval:GLAS:356312,real,GLAS,transient,fsd50k,real,real,fsd50k,356312,eval,1,-1,test,fsd50k/FSD50K.eval_audio/356312.wav
fsd:eval:GLAS:320167,real,GLAS,transient,fsd50k,real,real,fsd50k,320167,eval,1,-1,test,fsd50k/FSD50K.eval_audio/320167.wav
fsd:eval:GLAS:376462,real,GLAS,transient,fsd50k,real,real,fsd50k,376462,eval,1,-1,test,fsd50k/FSD50K.eval_audio/376462.wav
fsd:eval:GLAS:376463,real,GLAS,transient,fsd50k,real,real,fsd50k,376463,eval,1,-1,test,fsd50k/FSD50K.eval_audio/376463.wav
fsd:eval:GLAS:208656,real,GLAS,transient,fsd50k,real,real,fsd50k,208656,eval,1,-1,test,fsd50k/FSD50K.eval_audio/208656.wav
fsd:eval:GLAS:378568,real,GLAS,transient,fsd50k,real,real,fsd50k,378568,eval,1,-1,test,fsd50k/FSD50K.eval_audio/378568.wav
fsd:eval:GLAS:391327,real,GLAS,transient,fsd50k,real,real,fsd50k,391327,eval,1,-1,test,fsd50k/FSD50K.eval_audio/391327.wav
fsd:eval:GLAS:210083,real,GLAS,transient,fsd50k,real,real,fsd50k,210083,eval,1,-1,test,fsd50k/FSD50K.eval_audio/210083.wav
fsd:eval:GLAS:210241,real,GLAS,transient,fsd50k,real,real,fsd50k,210241,eval,1,-1,test,fsd50k/FSD50K.eval_audio/210241.wav
fsd:eval:GLAS:136629,real,GLAS,transient,fsd50k,real,real,fsd50k,136629,eval,1,-1,test,fsd50k/FSD50K.eval_audio/136629.wav
fsd:eval:GLAS:198385,real,GLAS,transient,fsd50k,real,real,fsd50k,198385,eval,1,-1,test,fsd50k/FSD50K.eval_audio/198385.wav
fsd:eval:GLAS:198402,real,GLAS,transient,fsd50k,real,real,fsd50k,198402,eval,1,-1,test,fsd50k/FSD50K.eval_audio/198402.wav
fsd:eval:GLAS:198403,real,GLAS,transient,fsd50k,real,real,fsd50k,198403,eval,1,-1,test,fsd50k/FSD50K.eval_audio/198403.wav
fsd:eval:GLAS:78484,real,GLAS,transient,fsd50k,real,real,fsd50k,78484,eval,1,-1,test,fsd50k/FSD50K.eval_audio/78484.wav
fsd:eval:GLAS:112213,real,GLAS,transient,fsd50k,real,real,fsd50k,112213,eval,1,-1,test,fsd50k/FSD50K.eval_audio/112213.wav
fsd:eval:GLAS:136469,real,GLAS,transient,fsd50k,real,real,fsd50k,136469,eval,1,-1,test,fsd50k/FSD50K.eval_audio/136469.wav
fsd:eval:GLAS:429028,real,GLAS,transient,fsd50k,real,real,fsd50k,429028,eval,1,-1,test,fsd50k/FSD50K.eval_audio/429028.wav
fsd:eval:GLAS:159462,real,GLAS,transient,fsd50k,real,real,fsd50k,159462,eval,1,-1,test,fsd50k/FSD50K.eval_audio/159462.wav
fsd:eval:GLAS:189575,real,GLAS,transient,fsd50k,real,real,fsd50k,189575,eval,1,-1,test,fsd50k/FSD50K.eval_audio/189575.wav
fsd:eval:GLAS:33629,real,GLAS,transient,fsd50k,real,real,fsd50k,33629,eval,1,-1,test,fsd50k/FSD50K.eval_audio/33629.wav
fsd:eval:GLAS:34201,real,GLAS,transient,fsd50k,real,real,fsd50k,34201,eval,1,-1,test,fsd50k/FSD50K.eval_audio/34201.wav
